460,"Abomasnow","Basic_y","This Pokémon is known to bring blizzards. A shake of its massive body is enough to cause whiteout conditions.","Basic_x","If it sees any packs of Darumaka going after Snover, it chases them off, swinging its sizable arms like hammers.","Mega Abomasnow_y","It lives a quiet life on mountains that are perpetually covered in snow. It hides itself by whipping up blizzards.","Mega Abomasnow_x","It blankets wide areas in snow by whipping up blizzards. It is also known as “The Ice Monster.”"
842,"Appletun","Basic_y","Its body is covered in sweet nectar, and the skin on its back is especially yummy. Children used to have it as a snack.","Basic_x","Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.","GMAX Appletun_y","Due to Gigantamax energy, this Pokémon’s nectar has thickened. The increased viscosity lets the nectar absorb more damage than before.","GMAX Appletun_x","It blasts its opponents with massive amounts of sweet, sticky nectar, drowning them under the deluge."
840,"Applin","Basic_y","As soon as it’s born, it burrows into an apple. Not only does the apple serve as its food source, but the flavor of the fruit determines its evolution.","Basic_x","It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",
752,"Araquanid","Basic_y","It acts as a caretaker for Dewpider, putting them inside its bubble and letting them eat any leftover food.","Basic_x","It launches water bubbles with its legs, drowning prey within the bubbles. This Pokémon can then take its time to savor its meal.",
024,"Arbok","Basic_y","The frightening patterns on its belly have been studied. Six variations have been confirmed.","Basic_x","The frightening patterns on its belly have been studied. Six variations have been confirmed.",
059,"Arcanine","Basic_y","A Pokémon that has long been admired for its beauty. It runs agilely as if on wings.","Basic_x","The sight of it running over 6,200 miles in a single day and night has captivated many people.",
493,"Arceus","Basic_y","It is told in mythology that this Pokémon was born before the universe even existed.","Basic_x","According to the legends of Sinnoh, this Pokémon emerged from an egg and shaped all there is in this world.",
566,"Archen","Basic_y","Archen is said to be the ancestor of bird Pokémon. It lived in treetops, eating berries and bug Pokémon.","Basic_x","This Pokémon was successfully restored from a fossil. As research suggested, Archen is unable to fly. But it’s very good at jumping.",
567,"Archeops","Basic_y","Though capable of flight, Archeops was apparently better at hunting on the ground.","Basic_x","It needs a running start to take off. If Archeops wants to fly, it first needs to run nearly 25 mph, building speed over a course of about 2.5 miles.",
883,"Arctovish","Basic_y","The skin on its face is impervious to attack, but breathing difficulties made this Pokémon go extinct anyway.","Basic_x","Though it’s able to capture prey by freezing its surroundings, it has trouble eating the prey afterward because its mouth is on top of its head.",
881,"Arctozolt","Basic_y","This Pokémon lived on prehistoric seashores and was able to preserve food with the ice on its body. It went extinct because it moved so slowly.","Basic_x","The shaking of its freezing upper half is what generates its electricity. It has a hard time walking around.",
168,"Ariados","Basic_y","It spews threads from its mouth to catch its prey. When night falls, it leaves its web to go hunt aggressively.","Basic_x","Every night, it wanders around in search of prey, whose movements it restrains by spewing threads before it bites into them with its fangs.",
348,"Armaldo","Basic_y","Though it lives on land, it’s also a good swimmer. It dives into the ocean in search of prey, using its sharp claws to take down its quarry.","Basic_x","After evolution, this Pokémon emerged onto land. Its lower body has become stronger, and blows from its tail are devastating.",
683,"Aromatisse","Basic_y","The scents Aromatisse can produce range from sweet smells that bolster allies to foul smells that sap an opponent’s will to fight.","Basic_x","The scent that constantly emits from its fur is so powerful that this Pokémon’s companions will eventually lose their sense of smell.",
304,"Aron","Basic_y","When Aron evolves, its steel armor peels off. In ancient times, people would collect Aron’s shed armor and make good use of it in their daily lives.","Basic_x","It eats iron ore—and sometimes railroad tracks—to build up the steel armor that protects its body.",
846,"Arrokuda","Basic_y","After it’s eaten its fill, its movements become extremely sluggish. That’s when Cramorant swallows it up.","Basic_x","If it sees any movement around it, this Pokémon charges for it straightaway, leading with its sharply pointed jaw. It’s very proud of that jaw.",
144,"Articuno","Basic_y","This Pokémon can control ice at will. Articuno is said to live in snowy mountains riddled with permafrost.","Basic_x","It’s said that this Pokémon’s beautiful blue wings are made of ice. Articuno flies over snowy mountains, its long tail fluttering along behind it.","Galarian Articuno_y","Known as Articuno, this Pokémon fires beams that can immobilize opponents as if they had been frozen solid.","Galarian Articuno_x","Its feather-like blades are composed of psychic energy and can shear through thick iron sheets as if they were paper."
531,"Audino","Basic_y","This Pokémon has a kind heart. By touching with its feelers, Audino can gauge other creatures’ feelings and physical conditions.","Basic_x","Audino’s sense of hearing is superb. Not even a pebble rolling along over a mile away will escape Audino’s ears.","Mega Audino_y","It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.","Mega Audino_x","Using the feelers on its ears, it can tell how someone is feeling or when an egg might hatch."
699,"Aurorus","Basic_y","When gripped by rage, Aurorus will emanate freezing air, covering everything around it in ice.","Basic_x","Aurorus was restored from a fossil. It’s said that when this Pokémon howls, auroras appear in the night sky.",
713,"Avalugg","Basic_y","As Avalugg moves about during the day, the cracks in its body deepen. The Pokémon’s body returns to a pristine state overnight.","Basic_x","At high latitudes, this Pokémon can be found with clusters of Bergmite on its back as it swims among the icebergs.",
610,"Axew","Basic_y","They play with each other by knocking their large tusks together. Their tusks break sometimes, but they grow back so quickly that it isn’t a concern.","Basic_x","These Pokémon nest in the ground and use their tusks to crush hard berries. Crushing berries is also how they test each other’s strength.",
482,"Azelf","Basic_y","It is thought that Uxie, Mesprit, and Azelf all came from the same egg.","Basic_x","Known as “The Being of Willpower”. It sleeps at the bottom of a lake to keep the world in balance.",
184,"Azumarill","Basic_y","These Pokémon create air-filled bubbles. When Azurill play in rivers, Azumarill will cover them with these bubbles.","Basic_x","It spends most of its time in the water. On sunny days, Azumarill floats on the surface of the water and sunbathes.",
298,"Azurill","Basic_y","Although Azurill are normally docile, an angry one will swing around the big ball on its tail and try to smash its opponents.","Basic_x","The ball on Azurill’s tail bounces like a rubber ball, and it’s full of the nutrients the Pokémon needs to grow.",
371,"Bagon","Basic_y","Bagon is a solitary Pokémon that doesn’t form groups with others of its kind. It also has a head hard enough to cleave a boulder in one strike.","Basic_x","Bagon jumps off cliffs every day, trying to grow stronger so that someday it will be able to fly.",
343,"Baltoy","Basic_y","It was discovered in ancient ruins. While moving, it constantly spins. It stands on one foot even when asleep.","Basic_x","It moves while spinning around on its single foot. Some Baltoy have been seen spinning on their heads.",
354,"Banette","Basic_y","Resentment at being cast off made it spring into being. Some say that treating it well will satisfy it, and it will once more become a stuffed toy.","Basic_x","It’s a stuffed toy that was thrown away and became possessed, ever searching for the one who threw it away so it can exact its revenge.","Mega Banette_y","Mega Evolution increases its vindictiveness, and the cursing power that was held back by its zipper comes spilling out.","Mega Banette_x","Extraordinary energy amplifies its cursing power to such an extent that it can’t help but curse its own Trainer."
689,"Barbaracle","Basic_y","Having an eye on each palm allows it to keep watch in all directions. In a pinch, its limbs start to act on their own to ensure the enemy’s defeat.","Basic_x","Seven Binacle come together to form one Barbaracle. The Binacle that serves as the head gives orders to those serving as the limbs.",
339,"Barboach","Basic_y","It probes muddy riverbeds with its two long whiskers. A slimy film protects its body.","Basic_x","Its slimy body is hard to grasp. In one region, it is said to have been born from hardened mud.",
847,"Barraskewda","Basic_y","It spins its tail fins to propel itself, surging forward at speeds of over 100 knots before ramming prey and spearing into them.","Basic_x","This Pokémon has a jaw that’s as sharp as a spear and as strong as steel. Apparently Barraskewda’s flesh is surprisingly tasty, too.",
550,"Basculin","Basic_y","In the past, it often appeared on the dinner table. The meat of red-striped Basculin is on the fatty side, and it’s more popular with the youth.","Basic_x","Anglers love the fight this Pokémon puts up on the hook. And there are always more to catch— many people release them into lakes illicitly.","Blue-Striped-Form_y","Known for their violence, these Pokémon have the most fights with schools of red- striped Basculin.","Blue-Striped-Form_x","Blue-striped Basculin used to be a common food source. They apparently have an inoffensive, light flavor.",
411,"Bastiodon","Basic_y","This Pokémon is from roughly 100 million years ago. Its terrifyingly tough face is harder than steel.","Basic_x","The bones of its face are huge and hard, so they were mistaken for its spine until after this Pokémon was successfully restored.",
153,"Bayleef","Basic_y","Bayleef’s neck is ringed by curled-up leaves. Inside each tubular leaf is a small shoot of a tree. The fragrance of this shoot makes people peppy.","Basic_x","Bayleef’s neck is ringed by curled-up leaves. Inside each tubular leaf is a small shoot of a tree. The fragrance of this shoot makes people peppy.",
614,"Beartic","Basic_y","It swims energetically through frigid seas. When it gets tired, it freezes the seawater with its breath so it can rest on the ice.","Basic_x","It swims through frigid seas, searching for prey. From its frozen breath, it forms icy fangs that are harder than steel.",
267,"Beautifly","Basic_y","Beautifly has a long mouth like a coiled needle, which is very convenient for collecting pollen from flowers. This Pokémon rides the spring winds as it flits around gathering pollen.","Basic_x","Beautifly’s favorite food is the sweet pollen of flowers. If you want to see this Pokémon, just leave a potted flower by an open window. Beautifly is sure to come looking for pollen.",
015,"Beedrill","Basic_y","It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.","Basic_x","It has three poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.","Mega Beedrill_y","Its legs have become poison stingers. It stabs its prey repeatedly with the stingers on its limbs, dealing the final blow with the stinger on its rear.","Mega Beedrill_x","Its legs have become poison stingers. It stabs its prey repeatedly with the stingers on its limbs, dealing the final blow with the stinger on its rear."
606,"Beheeyem","Basic_y","Sometimes found drifting above wheat fields, this Pokémon can control the memories of its opponents.","Basic_x","Whenever a Beheeyem visits a farm, a Dubwool mysteriously disappears.",
374,"Beldum","Basic_y","The cells in this Pokémon’s body are composed of magnetic material. Instead of blood, magnetic forces flow through Beldum’s body.","Basic_x","From its rear, Beldum emits a magnetic force that rapidly pulls opponents in. They get skewered on Beldum’s sharp claws.",
182,"Bellossom","Basic_y","Bellossom gather at times and appear to dance. They say that the dance is a ritual to summon the sun.","Basic_x","Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound.",
069,"Bellsprout","Basic_y","Prefers hot and humid places. It ensnares tiny bugs with its vines and devours them.","Basic_x","Prefers hot and humid places. It ensnares tiny bugs with its vines and devours them.",
712,"Bergmite","Basic_y","This Pokémon lives in areas of frigid cold. It secures itself to the back of an Avalugg by freezing its feet in place.","Basic_x","They chill the air around them to −150 degrees Fahrenheit, freezing the water in the air into ice that they use as armor.",
760,"Bewear","Basic_y","The moves it uses to take down its prey would make a martial artist jealous. It tucks subdued prey under its arms to carry them to its nest.","Basic_x","Once it accepts you as a friend, it tries to show its affection with a hug. Letting it do that is dangerous—it could easily shatter your bones.",
400,"Bibarel","Basic_y","It makes its nest by damming streams with bark and mud. It is known as an industrious worker.","Basic_x","It busily makes its nest with stacks of branches and roots it has cut up with its sharp incisors.",
399,"Bidoof","Basic_y","It constantly gnaws on logs and rocks to whittle down its front teeth. It nests alongside water.","Basic_x","With nerves of steel, nothing can perturb it. It is more agile and active than it appears.",
688,"Binacle","Basic_y","If the two don’t work well together, both their offense and defense fall apart. Without good teamwork, they won’t survive.","Basic_x","After two Binacle find a suitably sized rock, they adhere themselves to it and live together. They cooperate to gather food during high tide.",
625,"Bisharp","Basic_y","Violent conflicts erupt between Bisharp and Fraxure over places where sharpening stones can be found.","Basic_x","It’s accompanied by a large retinue of Pawniard. Bisharp keeps a keen eye on its minions, ensuring none of them even think of double-crossing it.",
806,"Blacephalon","Basic_y","A UB that appeared from an Ultra Wormhole, it causes explosions, then takes advantage of opponents’ surprise to rob them of their vitality.","Basic_x","It slithers toward people. Then, without warning, it triggers the explosion of its own head. It’s apparently one kind of Ultra Beast.",
009,"Blastoise","Basic_y","The rocket cannons on its shell fire jets of water capable of punching holes through thick steel.","Basic_x","It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.","Mega Blastoise_y","The cannon on its back is as powerful as a tank gun. Its tough legs and back enable it to withstand the recoil from firing the cannon.","Mega Blastoise_x","","Gigantamax Blastoise_y","It’s not very good at precision shooting. When attacking, it just fires its 31 cannons over and over and over.","Gigantamax Blastoise_x","",
257,"Blaziken","Basic_y","Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.","Basic_x","In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.","Mega Blaziken_y","Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.","Mega Blaziken_x","In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.",
824,"Blipbug","Basic_y","Often found in gardens, this Pokémon has hairs on its body that it uses to assess its surroundings.","Basic_x","A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t.",
242,"Blissey","Basic_y","Blissey lays mysterious eggs that are filled with happiness. It’s said that anyone who eats a Blissey egg will start acting kindly to all others.","Basic_x","Whenever a Blissey finds a weakened Pokémon, it will share its egg and offer its care until the other Pokémon is all better.",
522,"Blitzle","Basic_y","Its mane shines when it discharges electricity. They use the frequency and rhythm of these flashes to communicate.","Basic_x","When thunderclouds cover the sky, it will appear. It can catch lightning with its mane and store the electricity.",
525,"Boldore","Basic_y","It relies on sound in order to monitor what’s in its vicinity. When angered, it will attack without ever changing the direction it’s facing.","Basic_x","If you see its orange crystals start to glow, be wary. It’s about to fire off bursts of energy.",
836,"Boltund","Basic_y","It sends electricity through its legs to boost their strength. Running at top speed, it easily breaks 50 mph.","Basic_x","This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.",
438,"Bonsly","Basic_y","This Pokémon lives in dry, rocky areas. As its green spheres dry out, their dull luster increases.","Basic_x","It expels both sweat and tears from its eyes. The sweat is a little salty, while the tears have a slight bitterness.",
626,"Bouffalant","Basic_y","These Pokémon live in herds of about 20 individuals. Bouffalant that betray the herd will lose the hair on their heads for some reason.","Basic_x","These Pokémon can crush a car with no more than a headbutt. Bouffalant with more hair on their heads hold higher positions within the herd.",
761,"Bounsweet","Basic_y","When under attack, it secretes a sweet and delicious sweat. The scent only calls more enemies to it.","Basic_x","Its body gives off a sweet, fruity scent that is extremely appetizing to bird Pokémon.",
654,"Braixen","Basic_y","When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies.","Basic_x","It has a twig stuck in its tail. With friction from its tail fur, it sets the twig on fire and launches into battle.",
628,"Braviary","Basic_y","Because this Pokémon is hotheaded and belligerent, it’s Corviknight that’s taken the role of transportation in Galar.","Basic_x","Known for its bravery and pride, this majestic Pokémon is often seen as a motif for various kinds of emblems.",
286,"Breloom","Basic_y","The seeds ringing Breloom’s tail are made of hardened toxic spores. It is horrible to eat the seeds. Just taking a bite of this Pokémon’s seed will cause your stomach to rumble.","Basic_x","Breloom closes in on its foe with light and sprightly footwork, then throws punches with its stretchy arms. This Pokémon’s fighting technique puts boxers to shame.",
729,"Brionne","Basic_y","It attacks by smacking its enemies with the exploding water balloons that it creates.","Basic_x","It gets excited when it sees a dance it doesn’t know. This hard worker practices diligently until it can learn that dance.",
437,"Bronzong","Basic_y","Many scientists suspect that this Pokémon originated outside the Galar region, based on the patterns on its body.","Basic_x","Some believe it to be a deity that summons rain clouds. When angered, it lets out a warning cry that rings out like the tolling of a bell.",
436,"Bronzor","Basic_y","Polishing Bronzor to a shine makes its surface reflect the truth, according to common lore. Be that as it may, Bronzor hates being polished.","Basic_x","It appears in ancient ruins. The pattern on its body doesn’t come from any culture in the Galar region, so it remains shrouded in mystery.",
779,"Bruxish","Basic_y","Its skin is thick enough to fend off Mareanie’s spikes. With its robust teeth, Bruxish crunches up the spikes and eats them.","Basic_x","It burrows beneath the sand, radiating psychic power from the protuberance on its head. It waits for prey as it surveys the area.",
406,"Budew","Basic_y","This Pokémon is highly sensitive to temperature changes. When its bud starts to open, that means spring is right around the corner.","Basic_x","The pollen it releases contains poison. If this Pokémon is raised on clean water, the poison’s toxicity is increased.",
418,"Buizel","Basic_y","It inflates the flotation sac around its neck and pokes its head out of the water to see what is going on.","Basic_x","It swims by rotating its two tails like a screw. When it dives, its flotation sac collapses.",
001,"Bulbasaur","Basic_y","While it is young, it uses the nutrients that are stored in the seed on its back in order to grow.","Basic_x","There is a plant seed on its back right from the day this Pokémon is born. The seed slowly grows larger.",
427,"Buneary","Basic_y","Buneary can attack by rolling up their ears and then striking with the force created by unrolling them. This attack becomes stronger with training.","Basic_x","If both of Buneary’s ears are rolled up, something is wrong with its body or mind. It’s a sure sign the Pokémon is in need of care.",
659,"Bunnelby","Basic_y","It’s very sensitive to danger. The sound of Corviknight’s flapping will have Bunnelby digging a hole to hide underground in moments.","Basic_x","It excels at digging holes. Using its ears, it can dig a nest 33 feet deep in one night.",
412,"Burmy","Plant Cloak Burmy_y","If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","Plant Cloak Burmy_x","To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.","Sandy Cloak Burmy_y","If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","Sandy Cloak Burmy_x","To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.","Trash Cloak Burmy_y","If its cloak is broken in battle, it quickly remakes the cloak with materials nearby.","Trash Cloak Burmy_x","To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves.",
012,"Butterfree","Basic_y","It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.","Basic_x","In battle, it flaps its wings at great speed to release highly toxic dust into the air.","GMAX Butterfree_y","Once it has opponents trapped in a tornado that could blow away a 10-ton truck, it finishes them off with its poisonous scales.","GMAX Butterfree_x","Crystallized Gigantamax energy makes up this Pokémon’s blindingly bright and highly toxic scales."
794,"Buzzwole","Basic_y","Buzzwole goes around showing off its abnormally swollen muscles. It is one kind of Ultra Beast.","Basic_x","Although it’s alien to this world and a danger here, it’s apparently a common organism in the world where it normally lives.",
331,"Cacnea","Basic_y","The more arid and harsh the environment, the more pretty and fragrant a flower Cacnea grows. This Pokémon battles by wildly swinging its thorny arms.","Basic_x","Cacnea lives in arid locations such as deserts. It releases a strong aroma from its flower to attract prey. When prey comes near, this Pokémon shoots sharp thorns from its body to bring the victim down.",
332,"Cacturne","Basic_y","If a traveler is going through a desert in the thick of night, Cacturne will follow in a ragtag group. The Pokémon are biding their time, waiting for the traveler to tire and become incapable of moving.","Basic_x","During the daytime, Cacturne remains unmoving so that it does not lose any moisture to the harsh desert sun. This Pokémon becomes active at night when the temperature drops.",
898,"Calyrex","Basic_y","Calyrex is known in legend as a king that ruled over Galar in ancient times. It has the power to cause hearts to mend and plants to spring forth.","Basic_x","Calyrex is a merciful Pokémon, capable of providing healing and blessings. It reigned over the Galar region in times of yore.","Ice Rider Calyrex_y","It’s said that this Pokémon once moved a large forest—and all the Pokémon living there—to a new location overnight.","Ice Rider Calyrex_x","According to lore, this Pokémon showed no mercy to those who got in its way, yet it would heal its opponents’ wounds after battle.","Shadow Rider Calyrex_y","Legend says that by using its power to see all events from past to future, this Pokémon saved the creatures of a forest from a meteorite strike.","Shadow Rider Calyrex_x","It’s said that Calyrex and a Pokémon that had bonded with it ran all across the Galar region to bring green to the wastelands.",
323,"Camerupt","Basic_y","The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.","Basic_x","Camerupt has a volcano inside its body. Magma of 18,000 degrees Fahrenheit courses through its body. Occasionally, the humps on this Pokémon’s back erupt, spewing the superheated magma.","Mega Camerupt_y","The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.","Mega Camerupt_x","Camerupt has a volcano inside its body. Magma of 18,000 degrees Fahrenheit courses through its body. Occasionally, the humps on this Pokémon’s back erupt, spewing the superheated magma."
703,"Carbink","Basic_y","It’s said that somewhere in the world, there’s a mineral vein housing a large pack of slumbering Carbink. It’s also said that this pack has a queen.","Basic_x","When beset by attackers, Carbink wipes them all out by firing high-energy beams from the gems embedded in its body.",
838,"Carkol","Basic_y","By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.","Basic_x","It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.",
455,"Carnivine","Basic_y","It binds itself to trees in marshes. It attracts prey with its sweet-smelling drool and gulps them down.","Basic_x","It attracts prey with its sweet-smelling saliva, then chomps down. It takes a whole day to eat prey.",
565,"Carracosta","Basic_y","This Pokémon emerges from the water in search of prey despite the fact that it moves more slowly on land.","Basic_x","Carracosta completely devours its prey—bones, shells, and all. Because of this, Carracosta’s own shell grows thick and sturdy.",
318,"Carvanha","Basic_y","These Pokémon have sharp fangs and powerful jaws. Sailors avoid Carvanha dens at all costs.","Basic_x","It won’t attack while it’s alone—not even if it spots prey. Instead, it waits for other Carvanha to join it, and then the Pokémon attack as a group.",
268,"Cascoon","Basic_y","If it is attacked, Cascoon remains motionless however badly it may be hurt. It does so because if it were to move, its body would be weak upon evolution. This Pokémon will also not forget the pain it endured.","Basic_x","Cascoon makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This Pokémon prepares for its evolution inside the cocoon.",
351,"Castform","Basic_y","Its form changes depending on the weather. The rougher conditions get, the rougher Castform’s disposition!.","Basic_x","Although its form changes with the weather, that is apparently the result of a chemical reaction and not the result of its own free will.","Sunny-form_y","This is the form Castform takes on the brightest of days. Its skin is unexpectedly hot to the touch, so approach with care.","Sunny-form_x","Castform changes to this form when it basks in bright sunlight. When you touch its glowing skin, it feels all dried out!","Rainy-form_y","This is the form Castform takes when soaked with rain. When its body is compressed, water will seep out as if from a sponge.","Rainy-form_x","This is Castform’s form when pelted by rain. In an experiment where it was placed in a shower, this Pokémon didn’t change to this form.","Snowy-form_y","This is the form Castform takes when covered in snow. Its body becomes an ice-like material, with a temperature near 23 degrees Fahrenheit.","Snowy-form_x","This is Castform’s form when caught in a hailstorm. Its whole body is chilled, and its skin is partially frozen!.",
010,"Caterpie","Basic_y","Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.","Basic_x","For protection, it releases a horrible stench from the antenna on its head to drive away enemies.",
251,"Celebi","Basic_y","This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us.","Basic_x","This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us.",
